in_school,owns_house,house_beds,house_kitchen,reported_social_status,got_pr_transf,part_in_training,life_satisfaction,offdays_ill,healthinsurance,speak_other_languaje,lives_w_mother,lives_w_father,ses_15,read_overall,write_overall,numeracy_overall,computer_use_overall,think_learn_work,autonomy_at_work,repetitiveness_at_work,physical_demand_work,extraversion_av,conscientiousness_avg,openness_av,stability_av,agreeableness_av,grit_av,decision_av,hostile_av,risk,has_children,hh_size,gender,age,has_spouse,chronic_disease,shocks_bef_15,BMI,mother_tongue,labor_market_status,job_stable,hour_earnings,total_hr_worked_week,highest_ISCED_PIAAC,years_educ,wealth_index,overqualified,country,dropout,got_pu_transf,supervise,in_school_1.0,owns_house_2,owns_house_3,house_beds_2,house_beds_3,house_kitchen_1,reported_social_status_1,reported_social_status_2,reported_social_status_3,reported_social_status_4,reported_social_status_5,reported_social_status_6,got_pr_transf_1,got_pu_transf_1,part_in_training_1.0,offdays_ill_1.0,healthinsurance_1.0,speak_other_languaje_1.0,lives_w_mother_1.0,lives_w_father_1.0,read_overall_1.0,read_overall_2.0,read_overall_3.0,write_overall_1.0,write_overall_2.0,write_overall_3.0,numeracy_overall_1.0,numeracy_overall_2.0,numeracy_overall_3.0,supervise_1.0,computer_use_overall_1.0,computer_use_overall_2.0,computer_use_overall_3.0,think_learn_work_1.0,think_learn_work_2.0,think_learn_work_3.0,autonomy_at_work_1.0,autonomy_at_work_2.0,autonomy_at_work_3.0,repetitiveness_at_work_1.0,repetitiveness_at_work_2.0,repetitiveness_at_work_3.0,physical_demand_work_1.0,physical_demand_work_2.0,physical_demand_work_3.0,has_children_1.0,hh_size_2,gender_1,has_spouse_1,chronic_disease_1.0,shocks_bef_15_1.0,mother_tongue_1.0,labor_market_status_1.0,job_stable_1.0,highest_ISCED_PIAAC_1,highest_ISCED_PIAAC_2,highest_ISCED_PIAAC_3,highest_ISCED_PIAAC_5,highest_ISCED_PIAAC_6,highest_ISCED_PIAAC_7,highest_ISCED_PIAAC_8,dropout_1.0
0.0,1,2,1,2,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,0.0,2.0,3.33333325386047,3.66666674613953,3.0,1.66666662693024,3.33333325386047,3.0,2.25,2.0,1.0,1.0,2,0,55,1,0.0,0.0,28.7000007629395,1.0,0.0,0.0,0.0,0,5,13.0,0.925845265388489,2.0,Colombia,0.0,1,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,2,2,1,2,0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.33333325386047,3.33333325386047,3.66666674613953,4.0,3.0,2.33333325386047,2.75,2.0,2.0,0.0,1,0,27,0,0.0,0.0,26.0,1.0,1.0,0.0,143.678161621094,16,6,16.0,-0.412981301546097,2.0,Colombia,0.0,0,0.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,1,1,1,2,0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.66666674613953,4.0,3.0,3.33333325386047,3.33333325386047,3.33333325386047,3.5,1.0,1.0,1.0,1,1,24,0,0.0,1.0,21.2000007629395,1.0,0.0,0.0,0.0,0,3,11.0,-1.21571207046509,0.0,Colombia,0.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.0,2,1,1,2,1,0.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66666674613953,2.66666674613953,3.66666674613953,1.66666662693024,4.0,3.0,3.0,3.0,1.0,0.0,2,1,53,0,1.0,0.0,29.3999996185303,1.0,0.0,0.0,0.0,0,1,8.0,-1.9172728061676,0.0,Colombia,1.0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.0,2,1,1,2,1,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,3.0,3.66666674613953,4.0,4.0,2.0,4.0,4.0,3.25,1.0,1.0,1.0,1,1,29,0,0.0,1.0,33.7000007629395,1.0,1.0,1.0,3072.19653320312,45,1,7.0,0.149317815899849,-2.0,Colombia,1.0,0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1
0.0,2,1,0,2,0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,2.0,3.0,0.0,3.0,3.0,2.66666674613953,3.0,4.0,3.33333325386047,2.66666674613953,2.75,2.5,1.0,0.0,1,0,38,0,0.0,1.0,21.8999996185303,1.0,1.0,0.0,1632.65307617188,49,3,11.0,-2.65996980667114,0.0,Colombia,0.0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
0.0,2,1,1,2,0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,3.33333325386047,2.66666674613953,2.33333325386047,3.0,3.66666674613953,1.5,1.5,1.0,1.0,1,1,37,1,1.0,1.0,25.7000007629395,1.0,1.0,0.0,2241.37939453125,40,0,1.0,-0.372560113668442,-3.0,Colombia,1.0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
0.0,2,2,1,2,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66666674613953,4.0,3.33333325386047,2.66666674613953,3.0,2.0,3.25,1.0,1.0,1.0,2,1,49,1,1.0,0.0,25.7000007629395,1.0,0.0,0.0,0.0,0,0,2.0,-0.51465767621994,0.0,Colombia,1.0,0,0.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0.0,2,1,1,2,1,0.0,7.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,2.66666674613953,3.66666674613953,3.33333325386047,1.33333337306976,2.0,3.0,3.5,2.0,2.0,1.0,2,1,22,0,0.0,1.0,19.8999996185303,1.0,1.0,0.0,0.0,15,3,11.0,0.188506901264191,0.0,Colombia,0.0,1,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
0.0,1,1,1,2,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,3.0,2.33333325386047,3.66666674613953,3.33333325386047,3.66666674613953,3.33333325386047,3.0,4.0,1.5,1.0,1.0,2,0,61,1,0.0,1.0,29.3999996185303,1.0,1.0,1.0,2320.60571289062,56,3,11.0,-0.288146704435349,0.0,Colombia,0.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
0.0,2,2,1,2,0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,2.33333325386047,2.33333325386047,3.33333325386047,2.0,2.33333325386047,3.0,2.5,2.0,4.0,1.0,2,1,20,0,1.0,1.0,22.7000007629395,1.0,1.0,1.0,52.2466049194336,44,3,11.0,-0.834636688232422,0.0,Colombia,0.0,0,0.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
1.0,2,2,0,3,0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.66666674613953,3.33333325386047,3.33333325386047,2.0,4.0,2.0,3.25,1.0,1.0,0.0,2,1,17,0,0.0,0.0,19.5,1.0,0.0,0.0,0.0,0,2,10.0,-0.579239666461945,0.0,Colombia,0.0,0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,2,3,1,3,1,0.0,8.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,4.0,2.66666674613953,1.66666662693024,3.0,3.33333325386047,2.5,2.0,1.0,1.0,2,1,41,0,1.0,1.0,26.2000007629395,1.0,1.0,1.0,5363.98486328125,60,3,11.0,0.655326664447784,0.0,Colombia,0.0,0,0.0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
0.0,1,1,1,3,1,0.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,2.33333325386047,3.33333325386047,3.66666674613953,2.33333325386047,3.0,3.0,2.75,1.5,1.0,1.0,2,1,43,1,0.0,0.0,21.5,1.0,1.0,1.0,1915.70886230469,84,6,16.0,1.22631871700287,2.0,Colombia,0.0,1,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
0.0,1,2,1,3,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,3.33333325386047,4.0,2.33333325386047,4.0,4.0,4.0,2.5,4.0,1.0,1,1,55,0,1.0,0.0,28.1000003814697,1.0,1.0,1.0,1642.0361328125,42,2,9.0,1.3444048166275,-1.0,Colombia,0.0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
0.0,1,1,1,3,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,3.0,3.66666674613953,3.0,3.33333325386047,3.66666674613953,4.0,3.0,2.25,1.5,1.0,1.0,2,0,52,1,1.0,1.0,31.0,1.0,0.0,0.0,0.0,0,1,5.0,1.50625216960907,1.0,Colombia,0.0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
0.0,1,2,1,3,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.66666662693024,3.33333325386047,2.66666674613953,1.0,3.66666674613953,2.33333325386047,3.25,1.5,2.0,1.0,2,1,55,0,1.0,0.0,32.0999984741211,1.0,1.0,1.0,1818.18176269531,11,1,7.0,0.861070036888123,1.0,Colombia,1.0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
1.0,2,2,1,3,0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,7.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,3.0,2.0,2.33333325386047,3.0,2.0,3.0,2.33333325386047,3.25,1.5,1.0,0.0,2,0,17,0,0.0,1.0,17.3999996185303,1.0,0.0,0.0,0.0,0,2,10.0,0.537241280078888,2.0,Colombia,0.0,1,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.0,2,2,1,2,1,0.0,9.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,3.66666674613953,3.33333325386047,2.33333325386047,3.33333325386047,2.66666674613953,3.0,1.5,2.0,0.0,1,0,25,0,0.0,1.0,22.6000003814697,1.0,1.0,0.0,5000.0,24,1,6.0,-1.27505993843079,1.0,Colombia,1.0,0,0.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
0.0,2,1,1,2,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.66666674613953,3.0,3.0,2.66666674613953,3.0,2.66666674613953,3.75,1.5,1.0,1.0,1,1,21,1,0.0,0.0,27.2000007629395,1.0,1.0,0.0,1277.13916015625,54,1,6.0,-1.19666802883148,-1.0,Colombia,1.0,1,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
0.0,1,1,1,2,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.66666662693024,2.0,3.33333325386047,2.33333325386047,3.0,1.5,1.0,1.0,1,1,56,0,0.0,0.0,26.8999996185303,1.0,0.0,0.0,0.0,0,0,3.0,-0.135951474308968,0.0,Colombia,1.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,2,1,1,2,0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.33333325386047,3.0,2.33333325386047,1.33333337306976,2.66666674613953,3.0,2.5,2.5,1.0,1.0,1,0,58,0,1.0,1.0,23.3999996185303,1.0,0.0,0.0,0.0,0,0,4.0,-0.0808814093470573,0.0,Colombia,1.0,1,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
0.0,2,2,1,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,4.0,3.33333325386047,2.66666674613953,1.66666662693024,2.66666674613953,2.33333325386047,3.0,2.5,1.0,1.0,1,1,32,0,0.0,0.0,28.7000007629395,1.0,1.0,0.0,1566.8203125,45,3,11.0,-0.31366491317749,3.0,Colombia,0.0,1,0.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,2,1,1,3,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.33333337306976,3.66666674613953,4.0,4.0,3.33333325386047,4.0,2.5,2.5,2.0,1.0,1,1,54,1,1.0,1.0,30.0,1.0,0.0,0.0,0.0,0,0,4.0,0.388891309499741,0.0,Colombia,1.0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0.0,2,1,1,3,1,1.0,10.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,3.66666674613953,2.66666674613953,4.0,2.66666674613953,3.25,1.0,1.0,1.0,1,1,35,0,0.0,0.0,20.8999996185303,1.0,1.0,1.0,3831.41772460938,60,6,16.0,-0.131537586450577,1.0,Colombia,0.0,1,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1.0,1,2,1,3,0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,2.66666674613953,3.33333325386047,1.0,2.0,3.0,3.75,1.5,1.0,1.0,2,1,30,1,1.0,0.0,20.8999996185303,1.0,1.0,1.0,4105.09033203125,56,5,12.5,1.28400588035583,1.0,Colombia,0.0,1,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0
0.0,2,2,1,3,1,0.0,8.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,3.66666674613953,3.66666674613953,3.0,3.33333325386047,2.0,1.66666662693024,3.25,1.5,1.0,0.0,2,0,24,0,0.0,0.0,21.8999996185303,1.0,1.0,0.0,2766.83081054688,56,3,11.0,0.949077427387238,0.0,Colombia,0.0,1,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,1,2,1,3,0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,3.66666674613953,3.33333325386047,2.66666674613953,2.0,3.33333325386047,3.0,3.5,1.0,1.0,1.0,2,0,30,1,0.0,0.0,27.7999992370605,1.0,1.0,1.0,3352.49047851562,48,5,13.0,0.518553256988525,1.0,Colombia,0.0,1,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1.0,2,2,1,3,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,3.66666674613953,3.66666674613953,3.0,3.0,3.33333325386047,2.66666674613953,3.25,2.0,1.0,0.0,1,1,16,0,1.0,1.0,24.7999992370605,1.0,1.0,0.0,0.0,3,1,8.0,-0.142632663249969,-1.0,Colombia,0.0,0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
0.0,1,2,1,3,0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,2.33333325386047,3.66666674613953,3.0,3.33333325386047,2.66666674613953,2.66666674613953,4.0,1.5,3.0,0.0,1,0,30,0,0.0,0.0,21.8999996185303,1.0,1.0,0.0,16666.666015625,3,6,16.0,0.316080659627914,3.0,Colombia,0.0,1,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,3,1,1,3,0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.66666674613953,3.33333325386047,3.66666674613953,3.0,3.33333325386047,3.5,1.0,1.0,1.0,1,1,46,1,0.0,1.0,27.8999996185303,1.0,0.0,0.0,0.0,0,3,11.0,0.117235466837883,0.0,Colombia,0.0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0.0,3,1,1,3,0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,3.0,3.66666674613953,2.66666674613953,2.0,4.0,4.0,2.0,1.0,1.0,0.0,1,0,32,0,1.0,0.0,28.3999996185303,1.0,1.0,1.0,3584.2294921875,9,3,11.0,-1.15493333339691,0.0,Colombia,0.0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
0.0,2,1,1,3,1,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,3.66666674613953,3.66666674613953,3.66666674613953,1.0,3.0,2.66666674613953,2.25,3.0,1.0,1.0,1,1,27,1,0.0,1.0,23.7999992370605,1.0,1.0,0.0,0.0,59,3,11.0,0.242725193500519,0.0,Colombia,0.0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
0.0,2,1,1,3,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,3.33333325386047,2.0,3.0,3.0,3.5,1.0,1.0,0.0,1,1,24,1,0.0,0.0,19.3999996185303,1.0,1.0,1.0,1676.24523925781,48,3,11.0,-1.86277234554291,0.0,Colombia,0.0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,2,1,1,3,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,4.0,3.66666674613953,4.0,1.66666662693024,3.33333325386047,2.66666674613953,3.5,1.0,1.0,0.0,1,1,61,0,0.0,1.0,23.7999992370605,1.0,1.0,1.0,1313.62890625,28,3,11.0,0.0749336108565331,1.0,Colombia,0.0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
0.0,1,3,1,3,1,0.0,8.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.33333325386047,4.0,4.0,1.66666662693024,3.33333325386047,2.33333325386047,3.0,1.5,4.0,1.0,2,1,46,0,0.0,1.0,24.6000003814697,1.0,1.0,1.0,12413.79296875,2,1,7.0,1.11039221286774,-1.0,Colombia,1.0,1,0.0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1
0.0,1,2,1,3,0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.33333325386047,2.33333325386047,3.33333325386047,2.0,3.33333325386047,2.66666674613953,3.5,1.5,1.0,1.0,2,1,36,1,0.0,0.0,23.7999992370605,1.0,1.0,1.0,2052.54516601562,56,3,11.0,1.06915652751923,-1.0,Colombia,0.0,1,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,2,1,1,1,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,2.33333325386047,3.0,3.33333325386047,2.66666674613953,3.66666674613953,2.66666674613953,3.25,1.5,1.0,1.0,2,0,39,1,0.0,1.0,25.7999992370605,1.0,1.0,0.0,2400.15356445312,48,1,7.0,-0.436787873506546,-2.0,Colombia,1.0,0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
